params,mean_test_score,std_test_score
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7657065532572975,0.003284398463141866
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7653843675494555,0.004277189709459639
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7653843675494555,0.004277189709459639
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7653843675494555,0.004277189709459639
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.764997744700045,0.004599927391603757
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.764997744700045,0.004599927391603757
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.764997744700045,0.004599927391603757
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7646111218506347,0.004599927391603794
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7646111218506347,0.004599927391603794
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7646111218506347,0.004599927391603794
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7641600618596559,0.0038887160950099218
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7641600618596559,0.0038887160950099218
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7641600618596559,0.0038887160950099218
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7635801275855402,0.0030727802094378063
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7635801275855402,0.0030727802094378063
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7635801275855402,0.0030727802094378063
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7633868161608351,0.004149071469039339
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7633868161608351,0.004149071469039339
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7633868161608351,0.004149071469039339
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.763386816160835,0.0017072802757254857
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.763386816160835,0.0017072802757254857
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.763386816160835,0.0017072802757254857
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7626135704620144,0.004149071469039288
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7626135704620144,0.004149071469039288
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7626135704620144,0.004149071469039288
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7622913847541722,0.004116923215403884
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7622913847541722,0.004116923215403884
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7622913847541722,0.0006571324845148391
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7622913847541722,0.004116923215403884
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7622913847541722,0.0006571324845148391
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7622913847541722,0.0006571324845148391
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7616470133384882,0.005528841927730542
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7616470133384882,0.005528841927730542
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7616470133384882,0.005528841927730542
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.760164959082415,0.0018496939357442077
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.760164959082415,0.0018496939357442077
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.760164959082415,0.0018496939357442077
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7590695276757523,0.001731429711005124
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7590695276757523,0.001731429711005124
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7590695276757523,0.001731429711005124
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7579096591275212,0.0052971876833725375
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7579096591275212,0.0052971876833725375
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7579096591275212,0.0052971876833725375
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7575230362781107,0.0024161780087959975
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7575230362781107,0.0024161780087959975
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7575230362781107,0.0024161780087959975
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7573297248534056,0.005007060295138164
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7573297248534056,0.005007060295138164
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7573297248534056,0.005007060295138164
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7532057477930278,0.0013142649690296273
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7532057477930278,0.0013142649690296273
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7532057477930278,0.0013142649690296273
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7523680649526386,0.0024298869302100475
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7523680649526386,0.0024298869302100475
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7523680649526386,0.0024298869302100475
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7519814421032284,0.002692516581709675
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7519814421032284,0.002692516581709675
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7519814421032284,0.002692516581709675
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7483085250338295,0.004290758892863338
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7483085250338295,0.004290758892863338
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7483085250338295,0.004290758892863338
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7482440878922612,0.007829046406924398
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7482440878922612,0.007829046406924398
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7482440878922612,0.007829046406924398
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7480507764675558,0.004265524624894715
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7480507764675558,0.004265524624894715
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7480507764675558,0.004265524624894715
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7468909079193248,0.005612323368236767
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7468909079193248,0.005612323368236767
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7468909079193248,0.005612323368236767
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7458599136542302,0.0051493299887897664
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7458599136542302,0.0051493299887897664
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7458599136542302,0.0051493299887897664
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7090018686771055,0.0040251298889726166
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7090018686771055,0.0040251298889726166
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7090018686771055,0.0040251298889726166
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7048134544751594,0.004663575519742822
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7048134544751594,0.004663575519742822
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7048134544751594,0.004663575519742822
